PARTYEAR,Month_Ending,FY_Start_Date,FY_End_Date,TRETSPEF,TRETSPEF_DESCRIPTION,FCE,FCEs_With_Procedure,Ordinary_Admission_Episodes,FCE_DAY_CASES,FCE_DAY_WITH_PROCEDURE,FAE,EMERGENCY,Total_Appointments,Attended_Appointments,DNA_Appointments,First_Attendance,Follow_Up_Attendance,Latest_Month_Flag
202199,30SEP21,01APR21,31MAR22,140,Oral Surgery Service,10100,9359,1483,8617,8157,9929,738,88208,63170,7937,27834,35336,1
202199,30SEP21,01APR21,31MAR22,141,Restorative Dentistry Service,344,330,10,334,322,343,1,29950,21841,2150,3965,17876,1
202199,30SEP21,01APR21,31MAR22,142,Paediatric Dentistry Service,1640,1416,35,1605,1390,1640,7,11167,7880,1050,2681,5199,1
202199,30SEP21,01APR21,31MAR22,143,Orthodontic Service,42,38,4,38,37,39,2,70992,50974,5238,3988,46986,1
202199,30SEP21,01APR21,31MAR22,144,Maxillofacial Surgery Service,7144,6240,2549,4595,4293,6988,1501,59162,41172,5405,14649,26523,1
202199,30SEP21,01APR21,31MAR22,145,Oral and Maxillofacial Surgery Service,323,294,76,247,234,322,46,2724,2055,188,745,1310,1
202199,30SEP21,01APR21,31MAR22,150,Neurosurgical Service,6583,5344,5558,1025,933,5237,1860,42910,31288,2602,9884,21404,1
202199,30SEP21,01APR21,31MAR22,160,Plastic Surgery Service,17738,15916,5583,12155,11516,17407,3472,115596,85929,7416,27254,58675,1
202199,30SEP21,01APR21,31MAR22,161,Burns Care Service,416,281,381,35,31,392,296,6611,5303,475,1295,4008,1
202199,30SEP21,01APR21,31MAR22,170,Cardiothoracic Surgery Service,788,637,775,13,12,518,107,4886,3740,194,1204,2536,1
202199,30SEP21,01APR21,31MAR22,171,Paediatric Surgery Service,4092,3185,2410,1682,1546,3769,1338,20922,14446,1683,6513,7933,1
202199,30SEP21,01APR21,31MAR22,172,Cardiac Surgery Service,2204,1745,2184,20,17,1584,259,7761,6113,324,1773,4340,1
202199,30SEP21,01APR21,31MAR22,173,Thoracic Surgery Service,2100,1792,1974,126,119,1893,301,7346,5955,368,1612,4343,1
202199,30SEP21,01APR21,31MAR22,174,Cardiothoracic Transplantation Service,209,182,162,47,45,194,55,1578,1177,41,62,1115,1
202199,30SEP21,01APR21,31MAR22,180,Emergency Medicine Service,44216,10087,44138,78,57,43538,43421,18946,16980,849,13311,3669,1
202199,30SEP21,01APR21,31MAR22,190,Anaesthetic Service,1182,843,540,642,456,899,181,108373,86564,4844,37968,48596,1
202199,30SEP21,01APR21,31MAR22,191,Pain Management Service,11728,11257,223,11505,11061,11630,49,85254,64657,7496,16074,48583,1
202199,30SEP21,01APR21,31MAR22,192,Intensive Care Medicine Service,3361,2218,3359,2,2,1233,1106,2111,1611,141,1058,553,1
202199,30SEP21,01APR21,31MAR22,199,"Non-UK Provider; specialty function not known, tre",672,0,672,0,0,163,41,45,0,18,0,0,1
202199,30SEP21,01APR21,31MAR22,211,Paediatric Urology Service,1603,1437,377,1226,1129,1582,124,10441,7025,1102,2230,4795,1
202199,30SEP21,01APR21,31MAR22,212,Paediatric Transplantation Surgery Service,14,8,8,6,0,12,1,16,10,0,1,9,1
202199,30SEP21,01APR21,31MAR22,213,Paediatric Gastrointestinal Surgery Service,4,4,1,3,3,4,0,15,10,1,8,2,1
202199,30SEP21,01APR21,31MAR22,214,Paediatric Trauma and Orthopaedic Service,2134,1831,1465,669,601,2026,746,45096,32651,3742,13811,18840,1
202199,30SEP21,01APR21,31MAR22,215,Paediatric Ear Nose and Throat Service,1872,1656,829,1043,981,1826,246,22086,14159,2061,5719,8440,1
202199,30SEP21,01APR21,31MAR22,216,Paediatric Ophthalmology Service,575,544,77,498,473,572,14,49561,33602,5989,9362,24240,1
202199,30SEP21,01APR21,31MAR22,217,Paediatric Oral and Maxillofacial Surgery Service,334,299,148,186,181,333,103,2362,1654,175,732,922,1
202199,30SEP21,01APR21,31MAR22,218,Paediatric Neurosurgery Service,723,592,516,207,181,592,140,3188,2460,188,560,1900,1
202199,30SEP21,01APR21,31MAR22,219,Paediatric Plastic Surgery Service,1579,1378,865,714,663,1565,571,10451,8252,776,2940,5312,1
202199,30SEP21,01APR21,31MAR22,220,Paediatric Burns Care Service,270,249,210,60,55,266,174,2488,2161,171,569,1592,1
202199,30SEP21,01APR21,31MAR22,221,Paediatric Cardiac Surgery Service,299,263,294,5,5,167,10,183,147,22,76,71,1
202199,30SEP21,01APR21,31MAR22,222,Paediatric Thoracic Surgery Service,4,2,4,0,0,3,0,41,33,0,12,21,1
202199,30SEP21,01APR21,31MAR22,223,Paediatric Epilepsy Service,59,38,34,25,18,53,10,5706,4158,445,756,3402,1
202199,30SEP21,01APR21,31MAR22,240,Paediatric Palliative Medicine Service,,,,,,,,24,9,3,0,9,1
202199,30SEP21,01APR21,31MAR22,241,Paediatric Pain Management Service,15,15,4,11,11,15,0,439,358,25,74,266,1
202199,30SEP21,01APR21,31MAR22,242,Paediatric Intensive Care Service,807,639,807,0,0,365,272,161,147,14,17,130,1
202199,30SEP21,01APR21,31MAR22,251,Paediatric Gastroenterology Service,2766,2445,539,2227,2074,2685,162,14462,9996,1126,2226,7770,1
202199,30SEP21,01APR21,31MAR22,252,Paediatric Endocrinology Service,958,857,131,827,772,940,19,10870,7780,990,1455,6325,1
202199,30SEP21,01APR21,31MAR22,253,Paediatric Clinical Haematology Service,2648,2288,528,2120,2008,2558,254,9585,7240,694,978,6262,1
202199,30SEP21,01APR21,31MAR22,254,Paediatric Audio Vestibular Medicine Service,26,24,2,24,22,26,0,9145,6169,899,2482,3687,1
202199,30SEP21,01APR21,31MAR22,255,Paediatric Clinical Immunology and Allergy Service,874,624,70,804,582,851,8,11800,7547,885,2490,5057,1
202199,30SEP21,01APR21,31MAR22,256,Paediatric Infectious Diseases Service,105,44,67,38,15,62,14,1085,773,127,264,509,1
202199,30SEP21,01APR21,31MAR22,257,Paediatric Dermatology Service,283,195,39,244,167,280,6,18147,11963,1767,3953,8010,1
202199,30SEP21,01APR21,31MAR22,258,Paediatric Respiratory Medicine Service,1725,966,1451,274,234,1554,625,18016,12346,1752,3510,8836,1
202199,30SEP21,01APR21,31MAR22,259,Paediatric Nephrology Service,1000,756,298,702,589,914,92,7597,5725,500,638,5087,1
202199,30SEP21,01APR21,31MAR22,260,Paediatric Medical Oncology Service,3990,3298,1128,2862,2641,3883,468,8275,6880,323,444,6436,1
202199,30SEP21,01APR21,31MAR22,261,Paediatric Inherited Metabolic Medicine Service,224,168,71,153,132,219,17,2080,1384,117,118,1266,1
202199,30SEP21,01APR21,31MAR22,262,Paediatric Rheumatology Service,832,677,91,741,612,822,24,6454,4814,429,913,3842,1
202199,30SEP21,01APR21,31MAR22,263,Paediatric Diabetes Service,117,10,102,15,5,88,68,15282,11507,1185,464,11043,1
202199,30SEP21,01APR21,31MAR22,264,Paediatric Cystic Fibrosis Service,92,74,44,48,40,90,9,1851,1360,59,21,1339,1
202199,30SEP21,01APR21,31MAR22,280,Paediatric Interventional Radiology Service,72,69,32,40,38,48,0,379,304,1,59,245,1
202199,30SEP21,01APR21,31MAR22,290,Community Paediatric Service,20,16,4,16,15,20,4,35346,27298,3115,6010,21277,1
202199,30SEP21,01APR21,31MAR22,291,Paediatric Neurodisability Service,33,30,6,27,26,33,2,8469,6440,565,1521,4919,1
202199,30SEP21,01APR21,31MAR22,300,General Internal Medicine Service,307538,95368,290345,17193,14348,217339,197381,123664,104516,6461,51857,52659,1
202199,30SEP21,01APR21,31MAR22,301,Gastroenterology Service,125815,107632,26420,99395,95755,105320,4106,272350,204280,21017,70990,133277,1
202199,30SEP21,01APR21,31MAR22,302,Endocrinology Service,12897,5392,10043,2854,2662,5474,2462,97470,68183,8348,16230,51953,1
202199,30SEP21,01APR21,31MAR22,303,Clinical Haematology Service,56402,51528,7111,49291,47369,54250,2805,239026,193784,11176,21601,172183,1
202199,30SEP21,01APR21,31MAR22,304,Clinical Physiology Service,6,5,2,4,4,6,1,62208,47370,4119,24275,23095,1
202199,30SEP21,01APR21,31MAR22,305,Clinical Pharmacology Service,488,219,405,83,79,247,120,1651,1156,121,294,862,1
202199,30SEP21,01APR21,31MAR22,306,Hepatology Service,3484,2340,2075,1409,1251,2059,268,46194,32193,5743,6726,25465,1
202199,30SEP21,01APR21,31MAR22,307,Diabetes Service,6446,2017,5996,450,398,2735,2227,137633,103248,13951,16253,86995,1
202199,30SEP21,01APR21,31MAR22,308,Blood and Marrow Transplantation Service,485,406,230,255,219,443,46,3749,3127,132,160,2967,1
202199,30SEP21,01APR21,31MAR22,309,Haemophilia Service,289,273,37,252,250,287,33,4590,3434,448,419,3015,1
202199,30SEP21,01APR21,31MAR22,310,Audio Vestibular Medicine Service,1,0,1,0,0,1,1,37423,29099,2037,9628,19471,1
202199,30SEP21,01APR21,31MAR22,311,Clinical Genetics Service,14,10,0,14,10,14,0,9795,7795,641,4669,3126,1
202199,30SEP21,01APR21,31MAR22,313,Clinical Immunology and Allergy Service,837,773,16,821,763,835,11,5378,3550,522,1292,2258,1
202199,30SEP21,01APR21,31MAR22,314,Rehabilitation Medicine Service,4663,2467,4510,153,76,2405,376,28631,21171,2076,4650,16521,1
202199,30SEP21,01APR21,31MAR22,315,Palliative Medicine Service,937,184,926,11,10,404,233,11516,10435,298,1864,8571,1
202199,30SEP21,01APR21,31MAR22,316,Clinical Immunology Service,610,598,4,606,594,610,0,3998,2833,267,433,2400,1
202199,30SEP21,01APR21,31MAR22,317,Allergy Service,680,643,20,660,624,680,0,11730,8066,1264,2948,5118,1
202199,30SEP21,01APR21,31MAR22,318,Intermediate Care Service,1121,353,1120,1,1,579,37,80075,79287,576,11172,68115,1
202199,30SEP21,01APR21,31MAR22,319,Respite Care Service,234,0,234,0,0,234,0,1,1,0,0,1,1
202199,30SEP21,01APR21,31MAR22,320,Cardiology Service,56131,37278,39741,16390,15397,32465,11220,426343,328707,27510,137145,191548,1
202199,30SEP21,01APR21,31MAR22,321,Paediatric Cardiology Service,1077,944,644,433,392,868,83,23150,16697,1653,4857,11840,1
202199,30SEP21,01APR21,31MAR22,322,Clinical Microbiology Service,36,15,20,16,10,27,11,12359,10131,765,7882,2249,1
202199,30SEP21,01APR21,31MAR22,323,Spinal Injuries Service,252,217,222,30,29,204,25,2698,2099,151,180,1919,1
202199,30SEP21,01APR21,31MAR22,324,Anticoagulant Service,7,7,3,4,4,7,3,71050,61661,4171,5026,56635,1
202199,30SEP21,01APR21,31MAR22,325,Sport and Exercise Medicine Service,818,207,813,5,4,739,731,2066,1166,177,465,701,1
202199,30SEP21,01APR21,31MAR22,326,Acute Internal Medicine Service,6629,1844,6624,5,4,4989,4976,2904,2752,98,2137,615,1
202199,30SEP21,01APR21,31MAR22,327,Cardiac Rehabilitation Service,,,,,,,,12133,9391,833,1671,7720,1
202199,30SEP21,01APR21,31MAR22,328,Stroke Medicine Service,12120,6965,12088,32,26,5676,5365,10511,8031,755,3867,4164,1
202199,30SEP21,01APR21,31MAR22,329,Transient Ischaemic Attack Service,151,91,150,1,1,84,81,9760,8339,393,6778,1561,1
202199,30SEP21,01APR21,31MAR22,330,Dermatology Service,12801,12163,257,12544,12013,12746,59,379335,279190,25597,96357,182833,1
202199,30SEP21,01APR21,31MAR22,331,Congenital Heart Disease Service,102,91,67,35,34,97,15,6767,4086,497,790,3296,1
202199,30SEP21,01APR21,31MAR22,340,Respiratory Medicine Service,45715,18476,39180,6535,5441,17453,9770,249212,182755,20708,57715,125038,1
202199,30SEP21,01APR21,31MAR22,341,Respiratory Physiology Service,639,519,500,139,64,607,24,57158,42677,5436,13949,28728,1
202199,30SEP21,01APR21,31MAR22,342,Pulmonary Rehabilitation Service,,,,,,,,3635,2969,177,498,2471,1
202199,30SEP21,01APR21,31MAR22,343,Adult Cystic Fibrosis Service,434,173,213,221,75,365,64,2771,1897,321,45,1852,1
202199,30SEP21,01APR21,31MAR22,344,Complex Specialised Rehabilitation Service,58,54,58,0,0,27,0,1157,976,127,287,689,1
202199,30SEP21,01APR21,31MAR22,345,Specialist Rehabilitation Service,35,34,35,0,0,11,0,920,778,90,33,745,1
202199,30SEP21,01APR21,31MAR22,346,Local Specialist Rehabilitation Service,15,9,15,0,0,3,0,110,101,9,16,85,1
202199,30SEP21,01APR21,31MAR22,347,Sleep Medicine Service,,,,,,,,254,197,23,58,139,1
202199,30SEP21,01APR21,31MAR22,348,Post-COVID-19 Syndrome Service,1,1,0,1,1,1,0,1118,931,115,525,406,1
202199,30SEP21,01APR21,31MAR22,350,Infectious Diseases Service,3340,1195,3048,292,238,1192,844,48470,34449,5652,12569,21880,1
202199,30SEP21,01APR21,31MAR22,352,Tropical Medicine Service,52,20,51,1,1,29,28,484,429,49,182,247,1
202199,30SEP21,01APR21,31MAR22,360,Genitourinary Medicine Service,73,49,45,28,27,47,14,9679,7815,1015,1249,6566,1
202199,30SEP21,01APR21,31MAR22,361,Renal Medicine Service,14723,9206,10793,3930,3540,8165,2948,127172,97529,8659,10322,87207,1
202199,30SEP21,01APR21,31MAR22,370,Medical Oncology Service,37371,33686,5264,32107,30693,36527,3232,226213,190068,4951,15312,174756,1
202199,30SEP21,01APR21,31MAR22,371,Nuclear Medicine Service,53,49,31,22,22,52,2,4167,3131,147,1477,1654,1
202199,30SEP21,01APR21,31MAR22,400,Neurology Service,13738,11865,4746,8992,8700,12161,2011,196431,138888,15410,42039,96849,1
202199,30SEP21,01APR21,31MAR22,401,Clinical Neurophysiology Service,152,145,25,127,124,151,4,22374,18151,1771,16591,1560,1
202199,30SEP21,01APR21,31MAR22,410,Rheumatology Service,12010,11025,1162,10848,10466,11534,390,270422,193527,18045,32544,160982,1
202199,30SEP21,01APR21,31MAR22,420,Paediatric Service,73737,12164,69671,4066,3033,69663,58490,204189,151199,18587,69009,82144,1
202199,30SEP21,01APR21,31MAR22,421,Paediatric Neurology Service,1021,827,318,703,600,949,95,11859,8573,863,1941,6632,1
202199,30SEP21,01APR21,31MAR22,422,Neonatal Critical Care Service,13816,5804,13806,10,7,10804,665,9848,7637,758,2662,4975,1
202199,30SEP21,01APR21,31MAR22,424,Well Baby Service,37447,1450,37446,1,1,36975,276,2813,2147,332,718,1429,1
202199,30SEP21,01APR21,31MAR22,430,Elderly Medicine Service,71220,21992,70115,1105,888,25584,23476,41467,30188,2638,13162,17026,1
202199,30SEP21,01APR21,31MAR22,431,Orthogeriatric Medicine Service,11,11,11,0,0,10,10,,,,,,
202199,30SEP21,01APR21,31MAR22,450,Dental Medicine Service,348,339,11,337,329,347,3,9819,7071,923,2442,4629,1
202199,30SEP21,01APR21,31MAR22,451,Special Care Dentistry Service,77,66,5,72,61,77,0,19,18,0,1,17,1
202199,30SEP21,01APR21,31MAR22,460,Medical Ophthalmology Service,628,625,5,623,621,628,0,11120,8396,899,1454,6942,1
202199,30SEP21,01APR21,31MAR22,499,"Non-UK Provider; specialty function not known, tre",4,0,4,0,0,3,3,1,0,0,0,0,1
202199,30SEP21,01APR21,31MAR22,501,Obstetrics Service,85750,48392,85299,451,403,82930,1376,381735,311447,22638,77517,233925,1
202199,30SEP21,01APR21,31MAR22,502,Gynaecology Service,40016,26320,25232,14784,13424,38720,15860,391723,292755,25437,137444,155311,1
202199,30SEP21,01APR21,31MAR22,503,Gynaecological Oncology Service,1717,1519,1219,498,458,1618,106,29209,21836,1543,8820,13016,1
202199,30SEP21,01APR21,31MAR22,505,Fetal Medicine Service,12,9,2,10,9,12,0,2295,1909,130,641,1268,1
202199,30SEP21,01APR21,31MAR22,560,Midwifery Service,18911,7884,18906,5,2,18140,170,331635,267993,18986,55784,212208,1
202199,30SEP21,01APR21,31MAR22,650,Physiotherapy Service,139,59,95,44,42,91,40,437070,346985,36263,102130,244855,1
202199,30SEP21,01APR21,31MAR22,651,Occupational Therapy Service,,,,,,,,47321,38433,4162,12089,26336,1
202199,30SEP21,01APR21,31MAR22,652,Speech and Language Therapy Service,1,0,1,0,0,0,0,19597,16866,847,3713,13104,1
202199,30SEP21,01APR21,31MAR22,653,Podiatry Service,161,132,7,154,126,160,1,61755,48303,3688,6877,41426,1
202199,30SEP21,01APR21,31MAR22,654,Dietetics Service,3,3,0,3,3,3,0,67831,54514,5452,15568,38946,1
202199,30SEP21,01APR21,31MAR22,655,Orthoptics Service,2,1,1,1,1,2,0,52203,35419,6677,8798,26621,1
202199,30SEP21,01APR21,31MAR22,656,Clinical Psychology Service,3,2,1,2,2,3,0,17516,14362,1408,2462,11900,1
202199,30SEP21,01APR21,31MAR22,657,Prosthetics Service,,,,,,,,2093,1852,59,149,1703,1
202199,30SEP21,01APR21,31MAR22,658,Orthotics Service,4,4,4,0,0,4,3,29191,22702,1976,8188,14514,1
202199,30SEP21,01APR21,31MAR22,661,Music Therapy Service,,,,,,,,7,5,2,0,5,1
202199,30SEP21,01APR21,31MAR22,662,Optometry Service,1,0,1,0,0,0,0,9898,7167,950,2252,4915,1
202199,30SEP21,01APR21,31MAR22,663,Podiatric Surgery Service,258,248,10,248,238,258,2,3792,2306,233,466,1840,1
202199,30SEP21,01APR21,31MAR22,675,Cardiac Physiology Service,,,,,,,,1343,1209,64,301,908,1
202199,30SEP21,01APR21,31MAR22,677,Gastrointestinal Physiology Service,6,6,0,6,6,6,0,,,,,,
202199,30SEP21,01APR21,31MAR22,700,Learning Disability Service,230,1,230,0,0,203,61,13588,11204,1116,2863,8341,1
202199,30SEP21,01APR21,31MAR22,710,Adult Mental Health Service,5125,18,5121,4,0,3652,2713,132720,102452,15122,13581,88871,1
202199,30SEP21,01APR21,31MAR22,711,Child and Adolescent Psychiatry Service,113,1,111,2,1,83,32,40585,33537,3555,5839,27698,1
202199,30SEP21,01APR21,31MAR22,712,Forensic Psychiatry Service,130,0,130,0,0,55,9,1920,1734,73,254,1480,1
202199,30SEP21,01APR21,31MAR22,713,Medical Psychotherapy Service,12,9,1,11,9,12,1,5341,4013,406,477,3536,1
202199,30SEP21,01APR21,31MAR22,715,Old Age Psychiatry Service,868,23,864,4,4,645,366,22086,17933,951,3705,14228,1
202199,30SEP21,01APR21,31MAR22,720,Eating Disorders Service,4,0,4,0,0,3,0,1525,1213,67,118,1095,1
202199,30SEP21,01APR21,31MAR22,721,Addiction Service,41,23,41,0,0,39,1,299,120,142,35,85,1
202199,30SEP21,01APR21,31MAR22,722,Liaison Psychiatry Service,1,0,1,0,0,1,0,1129,963,93,373,590,1
202199,30SEP21,01APR21,31MAR22,723,Psychiatric Intensive Care Service,41,0,41,0,0,16,5,,,,,,
202199,30SEP21,01APR21,31MAR22,724,Perinatal Mental Health Service,14,0,14,0,0,12,3,746,499,114,78,421,1
202199,30SEP21,01APR21,31MAR22,725,Mental Health Recovery and Rehabilitation Service,3,0,3,0,0,3,1,476,297,67,29,268,1
202199,30SEP21,01APR21,31MAR22,727,Dementia Assessment Service,,,,,,,,605,494,33,160,334,1
202199,30SEP21,01APR21,31MAR22,800,Clinical Oncology Service,34136,30652,4473,29663,28385,32842,2231,279492,243773,5654,36450,207322,1
